"","File","OBJECTID","NAME","SHORTNAME","degx","degy","region","T_eventSD_endcen","T_eventSD_historic","T_eventSD_midcen","pH_eventSD_endcen","pH_eventSD_historic","pH_eventSD_midcen","DO_eventSD_endcen","DO_eventSD_historic","DO_eventSD_midcen","T_seasonalSD_endcen","T_seasonalSD_historic","T_seasonalSD_midcen","pH_seasonalSD_endcen","pH_seasonalSD_historic","pH_seasonalSD_midcen","DO_seasonalSD_endcen","DO_seasonalSD_historic","DO_seasonalSD_midcen","Temp_mean_endcen","Temp_mean_historic","Temp_mean_midcen","Temp_low10_endcen","Temp_low10_historic","Temp_low10_midcen","Temp_high10_endcen","Temp_high10_historic","Temp_high10_midcen","DO_mean_endcen","DO_mean_historic","DO_mean_midcen","DO_low10_endcen","DO_low10_historic","DO_low10_midcen","DO_high10_endcen","DO_high10_historic","DO_high10_midcen","pH_mean_endcen","pH_mean_historic","pH_mean_midcen","pH_low10_endcen","pH_low10_historic","pH_low10_midcen","pH_high10_endcen","pH_high10_historic","pH_high10_midcen"
"30","tphdo_mpa_16",16,"Bodega Head SMCA","Bodega Head",-123.0863,38.27363,"norca",1.11434595878806,0.941650509721818,1.00848667479346,0.0712463764575469,0.0609018814264219,0.0619311456860735,0.868990205239659,0.816496015273178,0.841227137723488,1.0265981857379,1.09508160400749,1.13948867929573,0.0848199109731817,0.084496855510957,0.094758930785016,1.00533735578873,1.0609050861248,1.10886293471481,15.1566614664587,12.7605579598145,13.3891604361371,13.14,10.792,11.34,17.09,14.648,15.669,5.41648080570983,5.68683959486862,5.50111806170716,3.91665312,4.358876536,4.180003244,6.79014536,6.98213816,6.962618892,7.4941887675507,7.77048686244204,7.64818535825545,7.38,7.666,7.545,7.614,7.878,7.759
"31","tphdo_mpa_17",17,"Bodega Head SMR","Bodega Head",-123.10512,38.31737,"norca",1.08911447167124,1.0108088000482,1.02700209671402,0.0731407754972296,0.065953332054276,0.0660728092444011,0.897826010899405,0.875934825092395,0.885504492386615,1.02881007721886,1.09487049505276,1.13917224325982,0.0883373006782884,0.0880365612394467,0.0982075045727559,1.05122604537434,1.11325992338339,1.15581688239242,15.1297815912637,12.7316445131376,13.4219890965732,13.1,10.82,11.342,17,14.568,15.54,5.31836529641186,5.55726176488408,5.4184171132648,3.84625576,4.2718398,3.914733192,6.7357474,6.845823272,6.898621292,7.48698907956318,7.76011591962906,7.64045950155763,7.372,7.6576,7.523,7.613,7.8624,7.757
"32","tphdo_mpa_18",18,"Cabrillo SMR","Cabrillo",-117.24594,32.66732,"socal",1.13025417870073,0.969657186059511,1.15086088550971,0.0333622288896785,0.025296761009326,0.0287925146526139,0.305975877161743,0.328640863205674,0.30070491188514,0.889216977206269,1.36503812224536,1.15725883649169,0.0087748037869851,0.0116301094570936,0.00978830612134951,0.204505906580001,0.302187134536071,0.211590214834547,19.4290297339593,17.1769720496894,17.8699535603715,17.848,15.39,15.99,21.15,18.86,19.665,8.11810557527387,8.32199350360249,8.23260767430341,7.80450732,7.83330624,7.77250852,8.42528404,8.6876742,8.54047972,7.72826917057903,7.99477173913044,7.88594582043344,7.693,7.9683,7.85,7.77,8.022,7.921
"33","tphdo_mpa_19",19,"Cambria SMCA","Cambria",-121.13651,35.58653,"centralca",1.12570722545166,0.972634976740497,1.07013642800435,0.0607990838421527,0.0503569762705069,0.0555779556911363,0.68183590630003,0.711606958066678,0.728945025746869,0.867858055280159,1.14579713738492,1.02371358483244,0.0394784484939063,0.039269332932597,0.0453390373392217,0.45560018261278,0.473678322804058,0.533581624876293,16.88721875,14.7010108864697,15.3650544323484,15.149,12.764,13.418,18.7,16.478,17.276,6.7940802124375,7.06097066245723,6.85673073231726,5.586350504,5.82058172,5.504433576,7.71491068,8.00609976,7.885784272,7.6196875,7.89888646967341,7.77781026438569,7.521,7.8092,7.6772,7.701,7.968,7.855
"34","tphdo_mpa_2",2,"Abalone Cove SMCA","Abalone Cove",-118.38554,33.71256,"socal",0.96558240140966,0.772972536714123,0.853804299595068,0.0322601069727446,0.017358393632004,0.0230726475198805,0.206879487101131,0.170419668988518,0.159785670101439,1.13585482673974,1.63906046609736,1.39310982714478,0.00812803327354718,0.00842432217727418,0.0102645291951658,0.126750739611907,0.146979978704085,0.1150408726592,19.9375430359937,17.7848432601881,18.4617289719626,18.42,16.154,16.76,21.5,19.223,19.96,7.92047918372457,8.22015568244514,8.10447862517134,7.727070224,8.021139196,7.881624428,8.1276952,8.4156844,8.30048872,7.72499530516432,7.99405329153605,7.88345015576324,7.689,7.973,7.852,7.764,8.0153,7.914
"35","tphdo_mpa_20",20,"Campus Point SMCA (No-Take)","Campus Point",-119.86925,34.38308,"socal",1.01271118628342,0.802183332256911,0.93670763279202,0.0433865529667146,0.0215718935194978,0.0265548811047442,0.397047945344542,0.268788707375733,0.276863902166348,1.03070435853093,1.50859041775787,1.25836314375335,0.0117621237327164,0.0144533852043868,0.0133780605709516,0.200273340911061,0.287485561248834,0.213794978486605,18.7421928460342,16.7109370199693,17.2767289719626,17.054,14.9,15.48,20.298,18.21,18.839,7.6096082526283,7.9522080790169,7.78778520566978,7.13893228,7.49411896,7.28612676,7.9997,8.2876892,8.15009436,7.69637947122862,7.9735668202765,7.85918847352025,7.655,7.948,7.823,7.744,8,7.894
"36","tphdo_mpa_21",21,"Carmel Pinnacles SMR","Carmel Pinnacles",-121.9675,36.55625,"centralca",1.21002776048893,0.995235817981854,1.11970354798527,0.0801849368091328,0.0646788814278358,0.076635514830843,0.975074270622349,0.945306408563959,1.0431745018216,0.871703133256987,0.996810512816595,0.997344109677438,0.0576715330394591,0.0535130566546615,0.0644392078348254,0.644075225151637,0.634664391507145,0.737508800983996,15.9763494539782,13.6067372488408,14.3266405023548,13.98,11.73,12.276,17.8,15.354,16.394,6.24524822810608,6.3770640968779,6.22916168810047,4.69102408,4.922695392,4.503511112,7.61891428,7.837786072,7.754589192,7.56660842433697,7.84410046367852,7.72237990580848,7.444,7.739,7.591,7.682,7.944,7.8354
"37","tphdo_mpa_22",22,"Carrington Point SMR","Carrington Point",-120.04855,34.04201,"channel",0.932986278366063,0.678016140611422,0.782248929053965,0.0397109102630447,0.0246852709971314,0.0338121107901887,0.326689439265912,0.308901583851446,0.333206592005028,1.06965011829702,1.29654462268999,1.13061963000823,0.0131403583984672,0.016142417579734,0.0180765803662573,0.139123876722118,0.147256918982369,0.182373375554721,18.2124137931034,15.7088024883359,16.5326479750779,16.521,14.09,14.931,19.883,17.07,18.049,7.10826258376176,7.45583983564541,7.28194996959502,6.667589956,7.025016552,6.80934464,7.507878444,7.84930564,7.704991052,7.6706473354232,7.94748522550544,7.83064485981308,7.622,7.9112,7.7831,7.7253,7.98,7.8769
"38","tphdo_mpa_23",23,"Casino Point SMCA (No-Take)","Casino Point",-118.32449,33.34913,"channel",0.752100795493655,0.671236320828559,0.785178324952913,0.026813962435372,0.0149262594153415,0.0235976638491691,0.153545815990055,0.139764067232736,0.138519317865832,1.69585281664606,2.00197791846518,1.81924027577314,0.010669254235828,0.0158569916843859,0.0152478251339427,0.0786754958246262,0.122561796053764,0.0998943334645286,21.1814241001565,18.8093962848297,19.6284639498433,19.28,16.75,17.74,22.872,20.42,21.23,7.74169152231612,8.08542805442725,7.93542153278997,7.5357174,7.8877042,7.749149396,7.94850192,8.27648962,8.110415848,7.73358372456964,8.0004613003096,7.8908275862069,7.696,7.976,7.856,7.7692,8.024,7.923
"39","tphdo_mpa_24",24,"Castle Rock Special Closure","Castle Rock",-124.24936,41.76129,"norca",1.10398047015277,0.997853449556261,1.07140362491197,0.0801684369973956,0.0849105055977947,0.0825893300481563,1.0399102573641,1.12518615795631,1.06310868092308,0.955426538661195,0.892270853947667,0.999780849047682,0.130785770131204,0.137590850063328,0.138499363475725,1.47310025448026,1.56741358303484,1.52672822437867,13.6630280373832,11.0928452012384,11.9753855799373,11.54,9.4625,10.05,15.52,12.76,13.893,4.7620135673271,5.23663383558514,5.10012723335423,3.395392668,3.65266302,3.686581748,6.317843072,7.24132844,7.006777236,7.44103271028037,7.72056037151703,7.60630721003135,7.33,7.606,7.497,7.5719,7.885,7.7623
"40","tphdo_mpa_25",25,"Cat Harbor SMCA","Cat Harbor",-118.50774,33.42855,"channel",0.864251410731384,0.724609185943652,0.910679068766604,0.0297480757069835,0.017203648180789,0.0246101623075094,0.190664140597669,0.182979110794692,0.17240302085725,1.51906263987101,1.82551980936831,1.64770067698995,0.00281876631231735,0.00314060593748629,0.00380474441125442,0.104864111436202,0.142030511679293,0.113682449303515,20.349203125,18.100572755418,18.8409360374415,18.488,16.04,16.91,22.061,19.705,20.63,7.936312377125,8.2628529796904,8.13515326664587,7.72131044,8.05249802,7.92290288,8.131215068,8.4476832,8.32608776,7.7357125,8.00389009287926,7.89310140405616,7.698,7.982,7.859,7.772,8.024,7.925
"41","tphdo_mpa_26",26,"Crystal Cove SMCA","Crystal Cove",-117.846,33.56777,"socal",1.06807962671511,0.886236818350297,1.06161080918567,0.0366968183229313,0.0184699074264386,0.0232952248313184,0.289258340054481,0.19661964726435,0.203645110912196,1.07134660045092,1.58207656852944,1.31705388006925,0.0102207475641982,0.011768826104754,0.0115848618936725,0.157873743359827,0.184384405550193,0.151391023689776,19.9280218068536,17.7895956454121,18.4424024960998,18.371,16.21,16.58,21.579,19.234,20.17,7.96087279563863,8.2010187333126,8.12518920973479,7.75330924,7.93250252,7.84610576,8.255370412,8.48608176,8.39648512,7.7203738317757,7.98730171073095,7.88034477379095,7.684,7.966,7.848,7.765,8.008,7.909
"42","tphdo_mpa_27",27,"Dana Point SMCA","Dana Point",-117.73653,33.47977,"socal",0.999916219471829,0.904676259641883,1.00814931906789,0.0326978385721744,0.0170412463697527,0.0240469012434109,0.239215793843883,0.196230037087819,0.185262042869264,1.05953490225476,1.57441159374161,1.3118397816872,0.00947101438465541,0.0105550476475306,0.0102850067428085,0.167440457796885,0.202689733063089,0.165825715613567,19.9882480620155,17.8033333333333,18.45884375,18.484,16.16,16.769,21.612,19.42,20.09,8.0332516099845,8.26369508423676,8.1864379970625,7.786587992,7.97090108,7.89090408,8.296008888,8.546559492,8.460802708,7.72542325581395,7.99067133956386,7.8827875,7.691,7.97,7.851,7.7666,8.011,7.9141
"43","tphdo_mpa_28",28,"Del Mar Landing SMR","Del Mar Landing",-123.51143,38.73929,"norca",1.17865029689434,0.993749635572257,1.08717748835594,0.0820772853914043,0.072349938967634,0.0731100759917555,1.07553522129895,1.03892158172565,1.01510173525727,1.04259962184779,1.08183273191569,1.182151890749,0.0945932913420769,0.0952325568410487,0.104229244958845,1.16028527657315,1.21957473971337,1.26009679372371,14.414946708464,12.032400309119,12.5888911353033,12.2,9.9908,10.398,16.449,13.97,14.878,4.81515835895925,5.05055260644822,4.81067023073717,3.275717156,3.633783728,3.32467532,6.652230532,6.757506584,6.562313904,7.4495329153605,7.72457959814529,7.59824105754277,7.3427,7.6246,7.492,7.5946,7.8554,7.7344
"44","tphdo_mpa_29",29,"Double Cone Rock SMCA","Double Cone Rock",-123.87382,39.77378,"norca",1.05317567600557,0.942557064962504,1.05135441515365,0.0741979012109018,0.0685636436268736,0.0724447041123099,0.909602572774627,0.953283628139828,0.952996703914681,0.950761745539095,0.967874412900178,1.06321641879961,0.0973049206846311,0.103274698153383,0.105130780128975,1.13514446803799,1.2186668420956,1.18617647133663,14.1980751173709,11.7152676056338,12.5275709828393,12.088,9.9008,10.61,16.07,13.38,14.39,4.88085458237246,5.24749973720188,5.26825447673011,3.549306896,3.962091416,3.9038536,6.315923144,6.74214716,6.85734284,7.44852269170579,7.73050704225352,7.62354290171607,7.354,7.6418,7.518,7.558,7.842,7.744
"45","tphdo_mpa_3",3,"Anacapa Island FMCA","Anacapa",-119.42725,34.07479,"channel",0.939783083612457,0.715911826184228,0.813260077143083,0.0342067588822137,0.0173426775261896,0.0241972693000701,0.242423479605618,0.192810704307762,0.204117240991045,1.17437383407362,1.58141525643599,1.34206276505344,0.0089857727635705,0.00815057546601506,0.00974366995751799,0.118170983502618,0.150717011972471,0.116059236309117,19.4842121684867,17.2772698907956,17.9679310344828,17.85,15.44,16.367,21,18.84,19.53,7.72782002427457,8.09124851687987,7.92155371429467,7.44292088,7.78850792,7.604194832,7.98050072,8.33888728,8.14689448,7.71402496099844,7.99008268330733,7.87560501567398,7.679,7.968,7.844,7.758,8.011,7.907
"46","tphdo_mpa_30",30,"Double Point/Stormy Stack Rock Special Closure","Double Point/Stormy Stack Rock",-122.78581,37.94724,"norca",1.18016245668518,1.00492973531535,1.19816720731978,0.076613144562299,0.0689280628177952,0.0785921985639858,0.910871346282179,0.901301180116106,0.984535022401301,1.12792747860451,1.19199480928501,1.22385630097709,0.0848807012560957,0.0839928990971078,0.0945334804679566,0.967889787515459,1.03876310697815,1.08309575688752,15.8470697674419,13.3960061919505,14.2110886469673,13.778,11.35,11.89,17.806,15.28,16.586,5.76734365448682,5.96268413089783,5.83086264082737,4.231521312,4.48943164,4.24944064,7.041655928,7.31652562,7.467879944,7.51814263565891,7.78642879256966,7.66983514774495,7.389,7.6685,7.539,7.634,7.893,7.793
"47","tphdo_mpa_31",31,"Duxbury Reef SMCA","Duxbury Reef",-122.72215,37.90471,"norca",1.29987184621612,1.19739974793939,1.32057028832932,0.0931814387531259,0.0879494953438249,0.0939481194243912,1.10579427425163,1.20377166503219,1.20539347398203,1.31699829670073,1.33018515391189,1.37474913481772,0.0762968553381372,0.076360040479,0.0855671433592379,0.837250116520662,0.896696339583189,0.936524523099065,16.3896417445483,13.998998447205,14.783738317757,13.991,11.663,12.261,18.579,16.067,17.309,6.16797903479128,6.45813793496894,6.26531071181931,4.205282296,4.515990644,4.251360568,7.493798972,7.958421548,7.84290588,7.54908411214953,7.81783229813665,7.70159968847352,7.393,7.673,7.5422,7.6699,7.931,7.828
"48","tphdo_mpa_32",32,"Egg (Devil's Slide) Rock to Devil's Slide Special Closure","Egg (Devil's Slide) Rock to Devil's Slide",-122.52019,37.57737,"norca",1.28621471085099,1.03002653031183,1.18808339499907,0.0833623986717594,0.0734848810290085,0.0776631121324025,1.01174119290748,0.97299183709939,1.02324851813957,1.15220600064066,1.19772507962778,1.22013196226075,0.082906096996308,0.0869063550154647,0.0951618097696561,0.937308121088113,1.08247604704131,1.11327914095694,16.5825039370079,14.1660896445131,14.9170376175549,14.354,12.15,12.641,18.6,16,17.253,5.98836478222992,6.16110928976816,6.03088806519122,4.356316632,4.784460576,4.384155588,7.45252052,7.52931764,7.587875444,7.54058582677165,7.8094544049459,7.69316144200627,7.413,7.7046,7.5677,7.659,7.907,7.807
"49","tphdo_mpa_33",33,"False Klamath Rock Special Closure","False Klamath Rock",-124.11171,41.59387,"norca",1.22608215975829,1.08547077783137,1.11299686592553,0.0945234450304794,0.0999650781851157,0.0931925532121718,1.20739751972852,1.34157561129166,1.19324080812408,0.97892024405045,0.88759511950521,0.980329893890849,0.127186034051373,0.132300783891639,0.134294280727778,1.40723536417777,1.46437929115307,1.44654807149076,14.0996889580093,11.4061822429907,12.3159627329193,11.83,9.5894,10.313,16.108,13.198,14.301,4.90649145845723,5.44885435188785,5.26826255696894,3.373313496,3.70866092,3.805297296,6.795905144,7.904983552,7.278767036,7.44824727838258,7.73256697819315,7.61521583850932,7.331,7.599,7.4993,7.6008,7.925,7.7749
"50","tphdo_mpa_34",34,"Farnsworth Offshore SMCA","Farnsworth Offshore",-118.51672,33.33322,"channel",0.850694983443301,0.668119438008233,0.84533425891276,0.0304561262320959,0.0154505245665629,0.02379915092013,0.195357111339658,0.142032440483836,0.144537590729168,1.52158761030623,1.81361487216706,1.63737146468766,0.0041361908604663,0.00699637604226875,0.00788810417647982,0.0656481399998526,0.0739340690771972,0.0633067896481163,20.4415673981191,18.1416899224806,18.8834728682171,18.53,16.11,16.956,22.266,19.796,20.646,7.83050258338558,8.18265872018605,8.04881939826357,7.619234268,7.997780072,7.866584992,8.029458884,8.340807208,8.200012488,7.73130877742947,8.00250542635659,7.89303875968992,7.694,7.982,7.86,7.769,8.022,7.923
"51","tphdo_mpa_35",35,"Farnsworth Onshore SMCA","Farnsworth Onshore",-118.4813,33.33242,"channel",0.826113460247088,0.67535640030321,0.826122997961783,0.0313786457696871,0.0161861074696315,0.0245778732851406,0.195384858165193,0.152598635528961,0.155808994264281,1.52257490883469,1.81822216665213,1.64165488220887,0.00402664163281517,0.00653888596038196,0.00750781253736686,0.0688227342393903,0.0813045570763092,0.0675670550015146,20.3775776397516,18.16915625,18.8932087227414,18.53,16.099,17.023,22.007,19.92,20.618,7.84847088869565,8.1960576363125,8.06151450429907,7.632673764,8.008979652,7.862745136,8.04129844,8.355206668,8.229771372,7.73312888198758,8.0027453125,7.89355140186916,7.695,7.981,7.8591,7.77,8.023,7.923
"52","tphdo_mpa_36",36,"Footprint FMR","Footprint",-119.47643,33.9349,"channel",0.895999114121617,0.716865662329975,0.86841450806388,0.0341165900104985,0.0174155185727191,0.0268663378339834,0.258746842978269,0.209953110881473,0.241334825016909,1.17509803609137,1.54404165105326,1.32268658183918,0.00978427344651803,0.0074134283782783,0.0103519772936921,0.117054404122875,0.129286266701653,0.108558487210573,19.4372472783826,17.207873651772,17.8570762052877,17.862,15.538,16.164,20.86,18.74,19.37,7.71390542998445,8.06832238804314,7.88792814183515,7.379563256,7.76290888,7.574755936,7.986260504,8.313928216,8.12449532,7.71710730948678,7.99137750385208,7.87780248833593,7.68,7.9688,7.844,7.76,8.0122,7.91
"53","tphdo_mpa_37",37,"Footprint SMR","Footprint",-119.46908,33.97612,"channel",0.89473329864806,0.711298724704738,0.862578252938202,0.0322520060281802,0.017662543913116,0.0268419849755162,0.232753273116527,0.206676787183574,0.236401193156348,1.17355394797499,1.5540015324606,1.32297523140946,0.00944523015736898,0.00770913830613004,0.0102384576076866,0.118049297307886,0.139726992142599,0.113051368618283,19.4822,17.1921792890263,17.9299056603774,17.868,15.396,16.22,20.921,18.67,19.48,7.72117752190769,8.06644247387944,7.9015401591195,7.43652112,7.743069624,7.57411596,7.971221068,8.324167832,8.14689448,7.71862,7.99104945904173,7.87765251572327,7.682,7.967,7.843,7.761,8.013,7.911
"54","tphdo_mpa_38",38,"Gerstle Cove SMR","Gerstle Cove",-123.33022,38.56647,"norca",1.08693474222569,0.99895953952895,1.0434429303762,0.0742240657495682,0.0643646129936855,0.068228442614055,0.939434181112543,0.885844037285248,0.92030315369136,1.02998651827245,1.09022357255421,1.16821870736324,0.0901804375706988,0.0900018253518136,0.100337662333273,1.09418105296137,1.14673571077776,1.19885528032163,14.5062208398134,12.2668333333333,13.0207169811321,12.512,10.31,10.755,16.43,14.116,15.27,4.90215047039502,5.25499848572222,5.17203849411321,3.325315296,3.928492676,3.62546404,6.469517384,6.689669128,6.76614626,7.45816174183515,7.73983487654321,7.6233679245283,7.342,7.6404,7.5095,7.588,7.851,7.7395
"55","tphdo_mpa_39",39,"Greyhound Rock SMCA","Greyhound Rock",-122.29547,37.06091,"centralca",1.08897253409255,0.91646902989779,0.997348111016898,0.0631414786904089,0.0586181980480306,0.0618963274504795,0.72299042078644,0.726102334249203,0.741306859866403,0.93636450091678,1.06495834794321,1.06209183286849,0.0555998729794235,0.0544374170186095,0.0650540245440891,0.58711197659531,0.620683608880716,0.703615705835801,16.1886936236392,13.7181493001555,14.5101569858713,14.292,11.82,12.61,17.918,15.416,16.44,6.47826903091757,6.57520101013997,6.47052406524333,5.240763464,5.300921208,5.140927208,7.47491968,7.611874544,7.599075024,7.58625816485226,7.85104976671851,7.73495918367347,7.4888,7.7452,7.623,7.6718,7.94,7.827
"56","tphdo_mpa_4",4,"Anacapa Island FMR","Anacapa",-119.38472,34.07423,"channel",0.925878411730765,0.71799293222378,0.850818587150667,0.0347208680083064,0.0179511290883235,0.0244064775019357,0.251322316399916,0.196145562308968,0.208248056154625,1.18099445264882,1.59168826945422,1.352146549867,0.00901960046132877,0.00852070352101251,0.010173749643033,0.12095557572984,0.153172716257338,0.118539200229988,19.4867912772586,17.3104680187207,18.03703125,17.781,15.62,16.386,20.9,18.86,19.581,7.72766534186916,8.10171676705148,7.9373423385,7.446440748,7.79490768,7.65091308,7.97730084,8.3356874,8.166413748,7.7137554517134,7.99023244929797,7.8769859375,7.68,7.967,7.846,7.757,8.011,7.908
"57","tphdo_mpa_40",40,"Gull Island FMR","Gull Island",-119.84493,33.8845,"channel",1.05678381077815,0.859995585025459,1.00146641243249,0.0430773982573834,0.0294598045700871,0.0363155674842729,0.378003877041485,0.337669248790825,0.345555121559124,0.9549228415754,1.31059717156969,1.11566335706632,0.0165179738071326,0.0202457963319225,0.0189086419505797,0.170290958254688,0.219081763887394,0.194025191959802,18.293691588785,15.886992248062,16.6824068322981,16.46,14.064,14.91,19.99,17.48,18.437,7.40121278679128,7.73030483137984,7.53370505310559,6.82854392,7.19013036,6.958459048,7.836186132,8.193612728,8.00929964,7.68528660436137,7.96351782945736,7.84587732919255,7.626,7.92,7.791,7.74,7.9996,7.891
"58","tphdo_mpa_41",41,"Gull Island SMR","Gull Island",-119.83978,33.93571,"channel",1.13679966163984,0.951098812346033,1.02720285991653,0.0518320575201864,0.0353484147247454,0.0410755755984976,0.498329884268105,0.451962167917208,0.429704856562187,0.928766594532423,1.28648937922055,1.0955307066947,0.0194593676412066,0.025787958478657,0.0220400851218942,0.233564677445258,0.321118770765529,0.267631807313975,17.9734119496855,15.6365586419753,16.3838704581359,16.045,13.784,14.456,19.69,17.379,18.114,7.33874365471698,7.64674039697531,7.49420489674566,6.5117558,6.857022852,6.761986416,7.89890378,8.23329124,8.065617528,7.67727672955975,7.9549475308642,7.83988467614534,7.596,7.8947,7.777,7.742,7.9973,7.891
"59","tphdo_mpa_42",42,"Harris Point FMR","Harris Point",-120.34201,34.16623,"channel",1.0210086921911,0.752748843433892,0.83305920065009,0.049987427739427,0.0338519804569014,0.0404859496181557,0.504551122057779,0.473639484470335,0.43443223328472,0.829997251260346,1.05125495678753,0.941642429637966,0.0243052833130072,0.0302044179706471,0.0322968060225904,0.256133190522857,0.353685537630614,0.36232747093928,17.2786427457098,14.9056279069767,15.6724882629108,15.64,13.33,14.178,19.13,16.292,17.322,6.81671285042122,7.08108638728682,6.92088474503912,6.06697248,6.357521584,6.219926744,7.47811956,7.748829408,7.592035288,7.64022152886115,7.91866511627907,7.79882785602504,7.57,7.864,7.737,7.71,7.9676,7.859
